[enrich] 995 cases to enrich (skipping 5 already up-to-date)
[1/995] BookMyShow Booking Decline Investigation           ✓ enriched in 150.7s → data/dossiers/3916821b-4473-4826-85ac-cb95878b97c1.json
[777/995] Guesstimate the number of golf balls in the air in ✓ enriched in 4.3s → data/dossiers/2ea54a5f-550d-4f29-9d1c-f0cabfb6499a.json
[778/995] Revenue of a Dentist in Delhi per day              ✗ fetch failed
[779/995] Gee & Gee’s House of Brands                        ✗ fetch failed
[780/995] Banking Profitability Decline and Alcohol Manufact ✗ fetch failed
[781/995] Increase sales through market expansion for a yarn ✗ fetch failed
[782/995] Estimate the number of Zoom users in India post-CO ✗ fetch failed
[783/995] Estimate the number of Credit Cards issued in Indi ✗ fetch failed
[784/995] Sample Numerical Solution (3 of 3) - Wharton Caseb ✗ fetch failed
[785/995] Going Green                                        ✗ fetch failed
[786/995] Square Enix Annual Report 2025 - Health and Produc ✗ fetch failed
[787/995] Estimate the number of sanitary pads used in India ✗ fetch failed
[788/995] Estimate the weekly usage of shampoo in Mumbai     ✗ fetch failed
[789/995] Estimate the revenue of Maggi in Delhi during Lock ✗ fetch failed
[790/995] Estimate the number of face masks used over a race ✗ fetch failed
[791/995] Telecom Service Provider                           ✗ fetch failed
[792/995] Estimate the annual revenue of a multiplex         ✗ fetch failed
[793/995] Public Sector Bank - Loan Improvement Process      ✗ fetch failed
[794/995] Project Chanakya: The 'Desi' Contextual Intelligen ✗ fetch failed
[795/995] Institutional Asset Manager Fees                   ✗ fetch failed
[796/995] Estimate the number of crows in Ahmedabad          ✗ fetch failed
[797/995] Estimate the daily revenue of an airport           ✗ fetch failed
[798/995] Product Manager Roles and Skills Overview          ✗ fetch failed
[799/995] Estimate the yearly revenue of an IPL team         ✗ fetch failed
[800/995] Estimate the monthly electricity consumption (resi ✗ fetch failed
[801/995] Estimate the monthly mobile data usage (GB) in 202 ✗ fetch failed
[802/995] Estimate the total length of barbed wire used in I ✗ fetch failed
[803/995] Estimate the profit made by SBI branch in IIMA Cam ✗ fetch failed
[804/995] Estimate the number of emails flowing though IIMA  ✗ fetch failed
[805/995] SpiceJet vs Indigo – Profitability Analysis        ✗ fetch failed
[806/995] Golf balls in the air in an average second in Indi ✗ fetch failed
[807/995] Calculate the annual market for medical X-ray mach ✗ fetch failed
[808/995] Airlines Industry                                  ✗ fetch failed
[809/995] Automobile Industry                                ✗ fetch failed
[810/995] Cement Industry                                    ✗ fetch failed
[811/995] Acing the Shortlist Dinners                        ✗ fetch failed
[812/995] Market Entry                                       ✗ fetch failed
[813/995] Consulting Career Overview and Hiring Process      ✗ fetch failed
[814/995] Energy, Oil & Gas Industry                         ✗ fetch failed
[815/995] Profitability                                      ✗ fetch failed
[816/995] Financial Services - Asset Management              ✗ fetch failed
[817/995] E-Commerce Industry                                ✗ fetch failed
[818/995] Cab Aggregator EV Market Entry                     ✗ fetch failed
[819/995] Market Entry in Natural Gas Production             ✗ fetch failed
[820/995] IT Costs                                           ✗ fetch failed
[821/995] Pricing                                            ✗ fetch failed
[822/995] UCLA Anderson Consulting Overview                  ✗ fetch failed
[823/995] Salesforce Effectiveness                           ✗ fetch failed
[824/995] Asset Management in Financial Services             ✗ fetch failed
[825/995] Mergers & Acquisitions                             ✗ fetch failed
[826/995] Digital Payments in Financial Services             ✗ fetch failed
[827/995] Textile Retail Profitability Case                  ✗ fetch failed
[828/995] Healthcare Services Industry                       ✗ fetch failed
[829/995] Iron and Steel Industry                            ✗ fetch failed
[830/995] Hospitality Industry                               ✗ fetch failed
[831/995] IT and ITeS Industry                               ✗ fetch failed
[832/995] Financial Services Company Insurance Market Entry  ✗ fetch failed
[833/995] AllHealthy CRM                                     ✗ fetch failed
[834/995] Pharmaceutical Industry                            ✗ fetch failed
[835/995] Airport Operator Revenue Decline                   ✗ fetch failed
[836/995] Aerated Drinks Manufacturer Profitability          ✗ fetch failed
[837/995] Pharma Company Profitability                       ✗ fetch failed
[838/995] Airline Company Profitability                      ✗ fetch failed
[839/995] Biscuit Manufacturer Profitability                 ✗ fetch failed
[840/995] Cricket Bat Manufacturer Australian Market Entry   ✗ fetch failed
[841/995] Number of Bollywood Movies Released in India per Y ✗ fetch failed
[842/995] Coyotes Case                                       ✗ fetch failed
[843/995] Industry Overview: Iron & Steel, IT/ITeS, and Logi ✗ fetch failed
[844/995] Pharma Company Acquisition                         ✗ fetch failed
[845/995] E-pharmacy Market Entry                            ✗ fetch failed
[846/995] FMCG Company Diaper Market Entry                   ✗ fetch failed
[847/995] Cloud Computing Overview                           ✗ fetch failed
[848/995] Diaper Market Entry                                ✗ fetch failed
[849/995] Air Conditioner Market Estimation                  ✗ fetch failed
[850/995] Medical Representative Productivity Improvement    ✗ fetch failed
[851/995] Paper Cup Manufacturer Competition                 ✗ fetch failed
[852/995] Robbery Location Decision                          ✗ fetch failed
[853/995] Bollywood Actress Blackmail                        ✗ fetch failed
[854/995] Optical Lens Manufacturer Market Entry             ✗ fetch failed
[855/995] Market Size for an Alco-Beverage Firm in Mumbai    ✗ fetch failed
[856/995] Credit Card Company Profitability                  ✗ fetch failed
[857/995] Increasing Women's Contribution to World GDP       ✗ fetch failed
[858/995] Regulus Solar Power Inc.: Price Demand Elasticitie ✗ fetch failed
[859/995] Battery Manufacturing Company Digitalization       ✗ fetch failed
[860/995] AR/VR Industry Overview and Technology             ✗ fetch failed
[861/995] Coal Power Plant Digitization                      ✗ fetch failed
[862/995] Restaurant Chain Cost Optimization                 ✗ fetch failed
[863/995] Assam Mortality Rate Analysis                      ✗ fetch failed
[864/995] Vaccination Rollout Plan                           ✗ fetch failed
[865/995] Lithium Mine Acquisition                           ✗ fetch failed
[866/995] Aditya Birla Health Insurance Break-Even Analysis  ✗ fetch failed
[867/995] Number of Wine Bottles Sold in India per Year      ✗ fetch failed
[868/995] ShadiGhar.Com - India's First AI Wedding Planning  ✗ fetch failed
[869/995] Product Management Book Description                ✗ fetch failed
[870/995] Rupida Disease Eradication                         ✗ fetch failed
[871/995] Digitalization of Battery Manufacturing            ✗ fetch failed
[872/995] Optical Lens Manufacturing                         ✗ fetch failed
[873/995] Number of Red Cars in Delhi                        ✗ fetch failed
[874/995] The Tightest Ship in the Shipping Business         ✗ fetch failed
[875/995] Tamil Nadu Global Capacity Centres                 ✗ fetch failed
[876/995] Big Bang Streaming Rights                          ✗ fetch failed
[877/995] Plastic Pipes Manufacturer                         ✗ fetch failed
[878/995] 2-Wheeler Manufacturer                             ✗ fetch failed
[879/995] Lubricant Company                                  ✗ fetch failed
[880/995] Steel Manufacturer Profitability                   ✗ fetch failed
[881/995] Number of Students Using Metro to Commute to North ✗ fetch failed
[882/995] JioSaavn Family Music Plan Pricing Strategy        ✗ fetch failed
[883/995] Bank Profitability                                 ✗ fetch failed
[884/995] Global Capacity Centers                            ✗ fetch failed
[885/995] Test Prep Market Sizing                            ✗ fetch failed
[886/995] Acquired Company Growth                            ✗ fetch failed
[887/995] Beverage Manufacturer Profitability Decline        ✗ fetch failed
[888/995] Dinner Plates in Mumbai                            ✗ fetch failed
[889/995] Loyalty Program Cost Estimation                    ✗ fetch failed
[890/995] Sports Nutrition Company Market Size               ✗ fetch failed
[891/995] Pricing a Diabetes Cure                            ✗ fetch failed
[892/995] Uber Sales Decline                                 ✗ fetch failed
[893/995] Iron and Steel Company Profitability               ✗ fetch failed
[894/995] IT Services Company Acquisition                    ✗ fetch failed
[895/995] Sandwich Delight: A Fresh Opportunity or a Risky G ✗ fetch failed
[896/995] Number of Flights at Delhi Airport in a Day        ✗ fetch failed
[897/995] Cement Manufacturer                                ✗ fetch failed
[898/995] Count the Fries?                                   ✗ fetch failed
[899/995] India's Full Potential                             ✗ fetch failed
[900/995] Estimate Number of Vehicles in Gachibowli          ✗ fetch failed
[901/995] BITSoM Consulting Casebook 2023-2024               ✗ fetch failed
[902/995] Square Enix Executive Remuneration Policy          ✗ fetch failed
[903/995] Consumer Goods Company Market Share                ✗ fetch failed
[904/995] Diesel 3-Wheeler Dealer Sales Decline              ✗ fetch failed
[905/995] ISP Entry into African Market                      ✗ fetch failed
[906/995] Air India Operating Profits                        ✗ fetch failed
[907/995] Sponge Iron Business                               ✗ fetch failed
[908/995] Bullet Train Ticket Pricing                        ✗ fetch failed
[909/995] Three-Wheeler Market Entry                         ✗ fetch failed
[910/995] Banking Profitability Decline & Credit Card Attrit ✗ fetch failed
[911/995] Market Entry for Innovative Product                ✗ fetch failed
[912/995] Reducing Packaging Costs                           ✗ fetch failed
[913/995] Apparel Manufacturer Profitability                 ✗ fetch failed
[914/995] GST Compliance Issues                              ✗ fetch failed
[915/995] Size of Advertising Market on Non-Traditional Plat ✗ fetch failed
[916/995] Botox Launch for Migraine Treatment                ✗ fetch failed
[917/995] Air India Profitability                            ✗ fetch failed
[918/995] Mobile Handset Market Entry                        ✗ fetch failed
[919/995] Amazon Daily Orders Guesstimate                    ✗ fetch failed
[920/995] Amazon Product Launch                              ✗ fetch failed
[921/995] Shared Services Centre Setup                       ✗ fetch failed
[922/995] Gachibowli Vehicle Estimation                      ✗ fetch failed
[923/995] Portable BP Machine Manufacturer                   ✗ fetch failed
[924/995] Insurance Provider                                 ✗ fetch failed
[925/995] Syzygy Supercomputers                              ✗ fetch failed
[926/995] Pension Fund Risk Assessment                       ✗ fetch failed
[927/995] Teleportation Monetization                         ✗ fetch failed
[928/995] Rotisserie Ranch                                   ✗ fetch failed
[929/995] National Parks Service Ranger Retention Costs      ✗ fetch failed
[930/995] Square Enix Holdings Corporate Profile and History ✗ fetch failed
[931/995] Human Capital Case - Work Streams                  ✗ fetch failed
[932/995] Monthly Revenue of Sarvana Bhavana Restaurant      ✗ fetch failed
[933/995] Great Burger (McKinsey)                            ✗ fetch failed
[934/995] Number of SRCC Students Traveling by Metro Daily   ✗ fetch failed
[935/995] Augmented Reality                                  ✗ fetch failed
[936/995] Medical Devices Co. BloodStopper Deal              ✗ fetch failed
[937/995] Music Retailer Loyalty (II of II)                  ✗ fetch failed
[938/995] Product Management Role                            ✗ fetch failed
[939/995] Google's Dual Advantage Dilemma in the Age of AI S ✗ fetch failed
[940/995] Medical Device Co. and Spongy's Deal               ✗ fetch failed
[941/995] Senior Associate at BCG                            ✗ fetch failed
[942/995] Volume of Paint Required to Paint an Airbus 620    ✗ fetch failed
[943/995] Fruit Juice Manufacturer                           ✗ fetch failed
[944/995] Animal Drug Market Entry                           ✗ fetch failed
[945/995] Wine & Co.                                         ✗ fetch failed
[946/995] BloodStopper and Sponge Combined Product Pricing   ✗ fetch failed
[947/995] Design an effective disaster management system for ✗ fetch failed
[948/995] Market Size of Quick Commerce in India             ✗ fetch failed
[949/995] 100 Ball Cricket Game                              ✗ fetch failed
[950/995] Orange Retailer Co.                                ✗ fetch failed
[951/995] Big Data and Design Thinking for COVID-19          ✗ fetch failed
[952/995] Vivid Value Chain Cost Structure Analysis          ✗ fetch failed
[953/995] AR-VR Market Growth                                ✗ fetch failed
[954/995] Big Data Management                                ✗ fetch failed
[955/995] After School Programming                           ✗ fetch failed
[956/995] Vivid Sales Volume & Discounting                   ✗ fetch failed
[957/995] Sponge Iron Manufacturer & Integrated Steel Player ✗ fetch failed
[958/995] Vidi-Games                                         ✗ fetch failed
[959/995] Number of Teacups Consumed in Delhi in One Day     ✗ fetch failed
[960/995] Increasing User Engagement at Gaana                ✗ fetch failed
[961/995] Old Delhi Restaurant                               ✗ fetch failed
[962/995] Bank Service Strategy                              ✗ fetch failed
[963/995] Potential Revenue Size of Michigan Market          ✗ fetch failed
[964/995] Augmented Reality vs Virtual Reality               ✗ fetch failed
[965/995] Introduction to Machine Learning                   ✗ fetch failed
[966/995] Wellington Equestrian Festival                     ✗ fetch failed
[967/995] Product Management Key Concepts & Terminologies    ✗ fetch failed
[968/995] Product Design Frameworks: CIRCLES                 ✗ fetch failed
[969/995] Market Entry Analysis of Michigan                  ✗ fetch failed
[970/995] Skedasky Farms                                     ✗ fetch failed
[971/995] Annual Revenue of a Laundry Service in Delhi       ✗ fetch failed
[972/995] Steel Pipe Manufacturer Cost Optimization          ✗ fetch failed
[973/995] Heavy Things Fitness Conversion to Fast Classes    ✗ fetch failed
[974/995] Capital Investment for Utility                     ✗ fetch failed
[975/995] Tulsa Hotel - Average Revenue Calculation          ✗ fetch failed
[976/995] Number of Chairs in Households of Delhi            ✗ fetch failed
[977/995] Shermer Pharma                                     ✗ fetch failed
[978/995] H Health Profit Decline                            ✗ fetch failed
[979/995] Sony Group Corporation Annual Report on Form 20-F  ✗ fetch failed
[980/995] RCA Cases: Increase in Ola cancellations           ✗ fetch failed
[981/995] App Analysis: Kindle App                           ✗ fetch failed
[982/995] Key Tech Products: Facebook                        ✗ fetch failed
[983/995] App Analysis: Duolingo App                         ✗ fetch failed
[984/995] Sony Group Corporation Accounting Policies for Inv ✗ fetch failed
[985/995] Sony Group Corporation Accounting Policies         ✗ fetch failed
[986/995] Square Enix Holdings Corporate Information         ✗ fetch failed
[987/995] Agile Methodology                                  ✗ fetch failed
[988/995] Low-Mid Range Air Carrier                          ✗ fetch failed
[989/995] Improving WhatsApp                                 ✗ fetch failed
[990/995] Types of Product Managers                          ✗ fetch failed
[991/995] Product Management Role                            ✗ fetch failed
[992/995] Cloud Computing                                    ✗ fetch failed
[993/995] Internet of Things (IoT)                           ✗ fetch failed
[994/995] Go-to-market strategy for Facebook's fitness app   ✗ fetch failed
[995/995] Pricing strategy for a subscription-based product  ✗ fetch failed

[enrich] DONE: 105 succeeded, 890 failed (out of 995)
